venta_id,cliente_id,producto_id,fecha_venta,cantidad,precio_unitario,descuento,total,canal
171319,8130,1455,2024-04-21,10,13.34,0.05,126.73,app
171320,5395,249,2024-09-26,2,219.58,0.0,439.16,web
171321,9086,1367,2024-12-29,2,488.48,0.05,928.11,web
171322,7546,1794,2025-03-10,4,293.79,0.1,1057.64,web
171323,5132,1135,2025-08-12,1,321.19,0.05,305.13,web
171324,352,542,2025-01-20,1,389.84,0.3,272.89,web
171325,2736,2,2025-06-16,1,57.55,0.05,54.67,app
171326,5369,248,2025-01-10,1,111.54,0.2,89.23,tienda
171327,1765,1891,2025-09-01,3,19.55,0.0,58.65,app
171328,1374,1976,2025-04-25,2,46.99,0.0,93.98,web
171329,3622,427,2025-08-09,1,308.51,0.05,293.08,tienda
171330,1782,562,2025-11-22,4,5.2,0.05,19.76,web
171331,9159,1606,2024-10-21,1,344.22,0.0,344.22,telefono
171332,3737,1080,2025-07-01,2,23.1,0.2,36.96,tienda
171333,7545,321,2023-04-01,2,57.03,0.05,108.36,web
171334,4225,1437,2024-07-08,3,16.34,0.0,49.02,telefono
171335,5498,959,2024-04-27,1,233.39,0.0,233.39,tienda
171336,8070,213,2023-12-06,1,314.63,0.0,314.63,web
171337,6553,18,2025-03-29,1,103.96,0.05,98.76,app
171338,1100,660,2024-01-27,1,54.6,0.0,54.6,tienda
171339,8434,1070,2025-10-18,1,100.62,0.0,100.62,app
171340,4928,582,2024-11-03,10,112.67,0.05,1070.36,web
171341,6568,1062,2025-04-28,1,6.6,0.0,6.6,app
171342,7521,607,2022-12-11,1,53.53,0.0,53.53,app
171343,7532,1876,2022-09-07,4,43.43,0.0,173.72,web
171344,4725,1723,2025-10-08,4,54.23,0.0,216.92,telefono
171345,5763,467,2022-02-15,3,23.38,0.0,70.14,web
171346,9156,1978,2024-11-22,10,86.74,0.0,867.4,app
171347,6728,1176,2024-11-25,1,76.28,0.3,53.4,app
171348,9750,1691,2025-10-05,3,114.26,0.0,342.78,tienda
171349,9498,837,2025-04-14,1,39.32,0.0,39.32,web
171350,43,648,2025-04-10,1,802.98,0.05,762.83,web
171351,4476,1659,2023-09-30,1,17.61,0.1,15.85,web
171352,431,1981,2025-02-09,1,24.31,0.0,24.31,web
171353,2141,1801,2023-11-21,1,104.2,0.0,104.2,web
171354,6031,1320,2025-07-06,1,655.46,0.0,655.46,web
171355,8791,797,2024-12-26,2,365.05,0.0,730.1,web
171356,2600,627,2022-05-13,3,78.52,0.0,235.56,app
171357,4409,1763,2025-11-24,1,31.16,0.0,31.16,web
171358,5604,732,2024-01-10,1,115.1,0.05,109.34,web
171359,1032,1731,2024-10-26,1,15.13,0.2,12.1,web
171360,2,783,2024-11-10,2,114.06,0.0,228.12,web
171361,7855,42,2024-11-14,4,35.89,0.2,114.85,web
171362,6840,1184,2023-09-13,1,134.73,0.0,134.73,telefono
171363,2244,963,2024-04-14,2,17.1,0.0,34.2,web
171364,19,1822,2023-08-13,2,460.57,0.2,736.91,web
171365,4809,1722,2024-01-29,2,1034.05,0.05,1964.69,tienda
171366,8022,563,2025-10-24,1,429.91,0.0,429.91,web
171367,5410,1958,2025-08-20,1,120.46,0.05,114.44,web
171368,3021,1038,2025-08-21,1,91.46,0.05,86.89,web
171369,6718,789,2025-04-10,2,24.48,0.05,46.51,app
171370,9154,494,2025-08-31,5,411.86,0.1,1853.37,web
171371,2755,1888,2025-04-02,1,359.43,0.0,359.43,app
171372,2282,99,2023-03-14,3,43.77,0.0,131.31,tienda
171373,641,1891,2024-08-16,5,19.55,0.0,97.75,tienda
171374,9003,1715,2022-12-16,1,49.29,0.0,49.29,tienda
171375,889,814,2025-05-26,2,67.4,0.0,134.8,web
171376,3123,884,2023-03-10,3,305.88,0.0,917.64,web
171377,6924,1638,2022-11-06,2,29.54,0.2,47.26,web
171378,8595,1198,2025-10-03,3,13.81,0.0,41.43,app
171379,4857,3,2024-05-22,1,85.05,0.2,68.04,web
171380,8219,1355,2022-10-11,2,116.04,0.0,232.08,app
171381,5037,1629,2025-12-18,2,38.67,0.0,77.34,telefono
171382,9258,401,2024-07-12,1,74.7,0.3,52.29,web
171383,8299,245,2025-08-17,2,35.31,0.0,70.62,telefono
171384,1935,1234,2022-10-27,3,20.51,0.05,58.45,app
171385,2582,1355,2025-09-26,3,116.04,0.0,348.12,app
171386,1509,561,2025-04-18,2,29.11,0.0,58.22,web
171387,1196,1190,2025-12-01,2,41.8,0.0,83.6,web
171388,9153,958,2024-04-29,3,108.85,0.3,228.58,app
171389,552,1792,2025-06-04,1,284.4,0.05,270.18,tienda
171390,6711,1978,2025-10-31,1,86.74,0.0,86.74,app
171391,7594,1662,2024-05-23,1,393.76,0.0,393.76,app
171392,852,97,2025-06-27,1,222.0,0.0,222.0,tienda
171393,1416,1388,2024-01-14,1,94.23,0.3,65.96,web
171394,5457,385,2025-08-16,10,23.99,0.2,191.92,app
171395,6200,710,2025-08-23,1,270.7,0.0,270.7,web
171396,25,1581,2025-10-16,1,20.6,0.0,20.6,web
171397,5209,300,2025-09-19,5,146.12,0.0,730.6,app
171398,888,449,2025-05-28,1,224.21,0.0,224.21,web
171399,9472,1241,2025-11-26,1,56.17,0.05,53.36,app
171400,992,385,2023-05-15,2,23.99,0.0,47.98,web
171401,8071,995,2025-03-25,2,33.59,0.2,53.74,web
171402,8252,913,2023-07-20,1,258.42,0.0,258.42,app
171403,8626,648,2023-08-29,2,802.98,0.1,1445.36,tienda
171404,8710,1482,2023-04-06,2,254.47,0.0,508.94,tienda
171405,6131,899,2025-09-19,2,175.85,0.1,316.53,app
171406,4355,1818,2025-08-21,2,105.28,0.2,168.45,tienda
171407,9055,1785,2025-08-30,1,166.83,0.05,158.49,web
171408,7778,625,2024-08-04,5,28.98,0.0,144.9,web
171409,6099,456,2022-04-13,3,33.19,0.0,99.57,app
171410,3912,861,2024-03-07,1,79.42,0.0,79.42,web
171411,9536,1033,2025-04-23,4,50.5,0.0,202.0,app
171412,1722,901,2024-10-24,2,28.12,0.0,56.24,web
171413,8938,596,2025-05-23,1,314.13,0.0,314.13,web
171414,5301,1429,2025-07-25,3,425.07,0.05,1211.45,app
171415,5190,759,2025-06-29,1,409.32,0.2,327.46,tienda
171416,2146,1193,2023-02-11,2,18.62,0.1,33.52,app
171417,3207,773,2025-04-02,1,1473.41,0.0,1473.41,telefono
171418,3981,1266,2025-02-17,2,43.41,0.0,86.82,web
171419,8626,1689,2023-08-17,3,45.07,0.0,135.21,web
171420,5521,346,2025-11-07,4,18.68,0.1,67.25,app
171421,5451,506,2025-10-22,2,543.72,0.2,869.95,web
171422,5391,619,2024-10-28,1,881.47,0.05,837.4,web
171423,280,1534,2024-06-22,3,36.18,0.0,108.54,app
171424,9094,1935,2025-02-22,2,21.64,0.0,43.28,app
171425,8525,1410,2023-05-13,1,381.48,0.0,381.48,web
171426,7628,1244,2022-11-25,5,326.49,0.05,1550.83,tienda
171427,6862,1562,2022-11-16,2,305.49,0.0,610.98,web
171428,5392,438,2025-01-28,1,57.52,0.0,57.52,tienda
171429,4335,587,2023-05-25,1,135.37,0.0,135.37,app
171430,4031,1754,2024-12-25,1,42.85,0.0,42.85,web
171431,966,1646,2025-08-10,1,99.5,0.0,99.5,tienda
171432,4738,184,2023-11-09,2,39.25,0.0,78.5,web
171433,8013,193,2025-04-27,3,29.32,0.0,87.96,web
171434,4820,1951,2025-10-19,1,39.39,0.0,39.39,app
171435,5477,742,2025-02-11,1,8.63,0.0,8.63,telefono
171436,2742,1744,2025-08-05,2,87.4,0.05,166.06,web
171437,1893,1926,2025-12-26,2,9.66,0.0,19.32,tienda
171438,7768,610,2024-10-05,2,10.49,0.0,20.98,web
171439,4792,1143,2024-08-16,3,93.02,0.1,251.15,web
171440,148,720,2025-06-02,2,46.33,0.1,83.39,app
171441,7394,511,2025-04-08,2,453.96,0.0,907.92,web
171442,2858,1340,2023-07-23,3,12.11,0.05,34.51,tienda
171443,5469,890,2025-12-06,1,1.8,0.1,1.62,web
171444,7437,456,2025-02-20,5,33.19,0.05,157.65,web
171445,315,1853,2024-05-31,4,38.57,0.0,154.28,app
171446,84,499,2025-12-08,1,28.46,0.05,27.04,web
171447,608,291,2024-07-13,2,822.48,0.05,1562.71,web
171448,6312,389,2025-05-25,1,971.51,0.3,680.06,web
171449,6893,1931,2025-08-28,1,165.11,0.05,156.85,app
171450,3022,62,2025-08-07,2,33.52,0.0,67.04,web
171451,8215,199,2024-02-08,2,92.41,0.2,147.86,app
171452,9889,541,2025-07-06,4,114.35,0.2,365.92,tienda
171453,1401,164,2024-04-17,4,130.1,0.0,520.4,web
171454,8104,1757,2024-03-23,10,510.6,0.0,5106.0,web
171455,6181,701,2023-07-16,1,112.42,0.0,112.42,tienda
171456,7525,1512,2023-02-15,1,982.97,0.0,982.97,tienda
171457,6258,70,2024-11-28,1,283.02,0.0,283.02,app
171458,8203,849,2024-09-28,1,23.11,0.0,23.11,web
171459,4378,1743,2023-05-06,1,349.11,0.0,349.11,app
171460,4907,426,2024-12-11,3,52.27,0.05,148.97,tienda
171461,820,702,2024-11-11,1,396.73,0.0,396.73,web
171462,1313,1083,2025-01-23,3,22.57,0.1,60.94,web
171463,2216,636,2023-10-10,1,108.1,0.0,108.1,web
171464,308,673,2023-11-26,1,159.67,0.0,159.67,telefono
171465,697,77,2024-10-20,2,331.59,0.3,464.23,app
171466,7921,1848,2023-10-17,2,34.97,0.3,48.96,web
171467,6234,562,2025-04-28,2,5.2,0.2,8.32,app
171468,1983,1807,2024-08-16,4,31.53,0.1,113.51,web
171469,8028,1819,2025-05-17,2,10.45,0.0,20.9,app
171470,5189,530,2023-02-24,1,528.98,0.0,528.98,tienda
171471,9361,109,2024-04-25,2,326.4,0.0,652.8,web
171472,8239,459,2024-11-01,2,2.0,0.0,4.0,tienda
171473,5569,1598,2025-07-19,1,12.22,0.0,12.22,web
171474,8327,574,2024-06-07,2,901.5,0.0,1803.0,app
171475,4171,349,2025-02-25,1,29.51,0.1,26.56,web
171476,6899,155,2023-11-07,1,19.22,0.1,17.3,app
171477,1441,1374,2024-06-14,3,1462.51,0.0,4387.53,web
171478,7111,1325,2023-03-14,1,837.35,0.0,837.35,app
171479,3410,1083,2024-09-13,1,22.57,0.0,22.57,web
171480,6416,946,2025-12-27,3,586.12,0.0,1758.36,web
171481,5973,1617,2024-09-18,1,9.71,0.0,9.71,web
171482,9642,35,2025-05-07,1,63.47,0.0,63.47,web
171483,3150,1847,2024-05-10,3,1323.52,0.0,3970.56,app
171484,1457,1974,2025-02-04,1,344.91,0.0,344.91,app
171485,6773,833,2025-05-16,2,34.82,0.2,55.71,web
171486,3733,237,2025-01-07,1,39.71,0.0,39.71,app
171487,2511,1334,2024-07-14,3,185.47,0.0,556.41,app
171488,1607,1305,2024-05-05,1,90.95,0.1,81.86,web
171489,4259,52,2025-11-06,3,21.94,0.0,65.82,web
171490,9620,1518,2025-02-28,1,41.63,0.05,39.55,web
171491,5072,692,2024-10-15,1,57.36,0.0,57.36,telefono
171492,4468,1192,2025-11-09,1,1230.95,0.05,1169.4,web
171493,8300,403,2024-12-27,2,155.3,0.2,248.48,app
171494,8039,1522,2025-03-26,1,378.72,0.05,359.78,app
171495,6927,1445,2023-05-08,2,378.7,0.05,719.53,web
171496,4877,1173,2023-03-14,10,7.47,0.05,70.96,web
171497,8408,1244,2023-05-27,1,326.49,0.0,326.49,app
171498,8304,639,2024-11-30,1,33.6,0.0,33.6,web
171499,3749,667,2023-10-09,2,66.75,0.0,133.5,tienda
171500,8081,1693,2022-12-27,3,11.85,0.0,35.55,app
171501,9768,1196,2024-07-26,3,385.1,0.05,1097.54,web
171502,7261,601,2025-06-08,1,93.73,0.0,93.73,web
171503,6049,150,2022-08-06,2,185.97,0.0,371.94,web
171504,513,513,2024-12-13,1,43.4,0.2,34.72,web
171505,6432,1559,2025-09-15,10,21.89,0.0,218.9,web
171506,7169,509,2024-10-23,2,90.54,0.2,144.86,telefono
171507,3209,164,2025-04-01,5,130.1,0.2,520.4,web
171508,3584,1311,2024-11-21,5,65.86,0.0,329.3,tienda
171509,2398,1999,2025-11-26,3,46.97,0.05,133.86,web
171510,4960,1948,2023-06-06,4,151.45,0.0,605.8,web
171511,6366,1440,2025-06-24,1,36.66,0.0,36.66,web
171512,1483,1092,2025-10-05,1,42.85,0.0,42.85,web
171513,4842,414,2023-09-18,4,22.08,0.05,83.9,app
171514,6847,1450,2023-05-11,2,20.23,0.05,38.44,web
171515,4951,1808,2023-08-02,1,65.54,0.05,62.26,web
171516,8884,1642,2025-11-23,1,33.89,0.0,33.89,web
171517,6915,1544,2025-01-31,1,11.88,0.0,11.88,web
171518,8860,1261,2024-06-07,2,54.41,0.1,97.94,web
171519,2229,1993,2024-08-13,2,101.64,0.2,162.62,app
171520,950,63,2025-03-20,2,207.63,0.0,415.26,web
171521,4208,282,2024-07-27,1,212.87,0.0,212.87,web
171522,9996,1279,2025-06-05,1,255.03,0.0,255.03,app
171523,5830,1284,2024-04-18,5,1029.84,0.0,5149.2,tienda
171524,4664,1808,2025-04-22,4,65.54,0.0,262.16,app
171525,7316,1695,2025-03-23,3,273.74,0.0,821.22,web
171526,4146,1134,2024-08-15,1,21.03,0.1,18.93,tienda
171527,1393,1935,2025-02-14,2,21.64,0.05,41.12,app
171528,4756,1082,2024-06-25,1,50.91,0.0,50.91,tienda
171529,6856,1329,2025-09-06,1,453.82,0.3,317.67,web
171530,5611,1743,2022-11-09,1,349.11,0.0,349.11,app
171531,840,661,2024-10-04,1,502.99,0.05,477.84,tienda
171532,1309,1486,2025-10-10,2,15.06,0.1,27.11,tienda
171533,5916,1103,2025-02-26,3,37.05,0.0,111.15,web
171534,9480,891,2023-12-18,1,9.37,0.0,9.37,tienda
171535,1487,1635,2024-08-27,3,108.48,0.0,325.44,telefono
171536,8737,1796,2024-11-27,2,191.45,0.0,382.9,app
171537,5282,1482,2025-08-04,2,254.47,0.1,458.05,tienda
171538,9081,43,2022-12-13,1,8.34,0.05,7.92,tienda
171539,7362,89,2024-08-14,1,114.4,0.0,114.4,web
171540,4126,1629,2023-12-21,1,38.67,0.0,38.67,tienda
171541,731,1329,2023-12-22,2,453.82,0.0,907.64,app
171542,9358,425,2025-12-12,2,14.03,0.05,26.66,app
171543,5487,442,2023-06-27,2,58.03,0.0,116.06,app
171544,7570,49,2023-05-31,4,148.55,0.2,475.36,web
171545,6084,205,2024-12-16,2,5.28,0.1,9.5,web
171546,826,310,2025-06-25,1,1460.65,0.1,1314.58,web
171547,1769,1971,2025-09-13,1,38.72,0.0,38.72,tienda
171548,4533,1980,2025-06-25,2,71.22,0.0,142.44,telefono
171549,200,1351,2024-12-27,2,106.99,0.05,203.28,web
171550,3260,831,2025-04-24,1,1447.19,0.0,1447.19,web
171551,4349,64,2024-04-15,1,71.19,0.05,67.63,web
171552,21,1541,2025-12-29,3,23.72,0.2,56.93,web
171553,5519,1544,2023-11-09,4,11.88,0.0,47.52,app
171554,6912,263,2023-01-08,1,363.4,0.0,363.4,web
171555,9765,883,2024-06-15,3,232.98,0.0,698.94,web
171556,8299,1823,2025-11-28,3,257.49,0.0,772.47,web
171557,2013,5,2025-08-08,4,393.24,0.0,1572.96,web
171558,4382,1760,2024-01-29,4,196.6,0.1,707.76,web
171559,9855,314,2025-05-28,2,524.54,0.0,1049.08,web
171560,8199,1709,2025-02-05,1,353.68,0.05,336.0,app
171561,297,1716,2022-07-12,3,33.52,0.1,90.5,app
171562,3763,1362,2024-09-26,1,415.84,0.05,395.05,web
171563,2182,1721,2024-11-16,1,81.01,0.1,72.91,telefono
171564,420,404,2023-12-23,1,461.14,0.05,438.08,app
171565,8130,1207,2023-08-23,1,50.65,0.0,50.65,web
171566,757,591,2025-03-05,2,39.79,0.0,79.58,app
171567,2119,1614,2023-07-11,5,14.72,0.0,73.6,web
171568,3938,261,2024-06-13,4,128.71,0.0,514.84,web
171569,7318,577,2024-11-29,1,19.44,0.0,19.44,telefono
171570,340,952,2024-11-11,3,33.0,0.0,99.0,web
171571,7783,1483,2024-08-18,1,236.62,0.0,236.62,web
171572,8844,1823,2025-09-16,2,257.49,0.0,514.98,tienda
171573,7481,814,2024-09-20,1,67.4,0.1,60.66,app
171574,8175,565,2023-06-02,2,337.39,0.0,674.78,tienda
171575,4842,1022,2024-05-24,3,514.63,0.05,1466.7,tienda
171576,1195,221,2024-11-15,1,536.28,0.05,509.47,web
171577,4764,683,2024-09-15,2,226.82,0.1,408.28,web
171578,6510,160,2025-04-15,2,53.69,0.0,107.38,app
171579,3127,1438,2024-05-20,5,688.9,0.0,3444.5,web
171580,7433,837,2025-04-30,2,39.32,0.0,78.64,web
171581,9514,284,2025-10-01,1,10.76,0.0,10.76,tienda
171582,3912,250,2024-05-09,1,38.35,0.0,38.35,web
171583,7493,1149,2022-11-19,2,93.12,0.2,148.99,app
171584,8758,1122,2024-11-09,2,81.3,0.2,130.08,app
171585,4325,735,2025-02-02,3,117.01,0.0,351.03,tienda
171586,5414,1296,2024-12-24,1,14.25,0.05,13.54,app
171587,6817,1253,2024-04-24,5,5.66,0.0,28.3,app
171588,3640,1808,2025-02-13,1,65.54,0.0,65.54,web
171589,7814,1406,2024-06-15,1,1066.24,0.0,1066.24,telefono
171590,4008,545,2023-11-22,3,213.81,0.1,577.29,app
171591,8474,614,2024-04-19,1,37.75,0.2,30.2,app
171592,4017,608,2025-01-07,1,346.15,0.0,346.15,web
171593,4198,1434,2025-11-08,2,54.22,0.0,108.44,web
171594,9235,320,2025-06-15,3,16.03,0.0,48.09,web
171595,8975,1590,2024-10-28,1,59.76,0.0,59.76,tienda
171596,9398,1050,2023-11-05,3,67.75,0.3,142.27,web
171597,1025,245,2024-09-23,2,35.31,0.0,70.62,telefono
171598,5667,714,2023-06-16,2,81.42,0.0,162.84,web
171599,1394,1489,2025-12-02,1,26.3,0.0,26.3,app
171600,4918,1502,2024-12-18,1,376.93,0.1,339.24,app
171601,4673,1584,2024-02-14,1,120.31,0.0,120.31,web
171602,1118,725,2023-10-02,3,22.62,0.1,61.07,tienda
171603,104,998,2025-06-14,1,56.0,0.0,56.0,web
171604,246,301,2025-02-07,1,144.7,0.0,144.7,app
171605,5325,611,2023-07-08,2,90.5,0.0,181.0,web
171606,711,89,2025-06-27,3,114.4,0.0,343.2,app
171607,4234,87,2025-06-24,10,211.23,0.0,2112.3,app
171608,5752,1382,2025-01-09,1,540.61,0.1,486.55,web
171609,1480,1428,2023-03-08,3,340.07,0.05,969.2,web
171610,3685,667,2023-12-02,2,66.75,0.0,133.5,tienda
171611,4123,1232,2024-03-24,2,982.81,0.0,1965.62,web
171612,147,1111,2025-07-22,5,121.86,0.05,578.83,web
171613,4901,1928,2024-12-15,1,47.65,0.05,45.27,tienda
171614,6038,59,2022-12-07,1,10.65,0.0,10.65,web
171615,7406,1022,2024-11-02,2,514.63,0.1,926.33,telefono
171616,725,1776,2023-09-29,2,1498.69,0.0,2997.38,web
171617,9060,1490,2025-07-24,2,134.55,0.1,242.19,tienda
171618,9837,956,2024-08-02,1,1123.67,0.0,1123.67,app
171619,1139,2000,2023-10-12,1,38.78,0.3,27.15,app
171620,9079,1806,2023-09-29,1,37.34,0.0,37.34,app
171621,1577,901,2024-07-20,2,28.12,0.0,56.24,web
171622,7824,118,2025-01-25,1,258.83,0.0,258.83,app
171623,1708,1204,2025-05-04,2,97.41,0.0,194.82,app
171624,8483,112,2024-02-01,2,349.02,0.0,698.04,web
171625,6217,71,2024-09-24,1,1.86,0.0,1.86,web
171626,1662,1602,2025-09-16,3,115.75,0.2,277.8,web
171627,4368,1869,2024-12-29,1,26.71,0.05,25.37,app
171628,784,1323,2025-02-21,1,539.65,0.1,485.68,web
171629,1898,1257,2024-08-04,1,69.72,0.0,69.72,web
171630,6602,1134,2024-01-01,3,21.03,0.0,63.09,web
171631,821,1812,2024-01-08,4,977.23,0.0,3908.92,tienda
171632,9198,669,2022-09-15,1,279.36,0.0,279.36,telefono
171633,1973,779,2024-05-02,2,31.65,0.0,63.3,app
171634,8888,490,2024-10-01,1,25.37,0.0,25.37,web
171635,9126,1397,2025-08-22,2,29.55,0.2,47.28,tienda
171636,6847,389,2023-01-16,2,971.51,0.0,1943.02,web
171637,3323,1257,2025-06-28,1,69.72,0.0,69.72,app
171638,4345,1909,2023-09-08,1,672.51,0.05,638.88,web
171639,2248,1704,2024-09-18,3,52.49,0.0,157.47,web
171640,2498,121,2023-03-09,1,13.59,0.0,13.59,tienda
171641,5377,1846,2024-10-09,1,30.82,0.0,30.82,web
171642,3323,1208,2024-08-26,2,197.35,0.2,315.76,app
171643,9692,905,2024-06-08,3,12.09,0.05,34.46,web
171644,9934,1937,2024-02-15,2,393.72,0.1,708.7,tienda
171645,5360,1222,2023-09-03,2,260.61,0.0,521.22,app
171646,3478,468,2025-07-29,2,333.15,0.0,666.3,tienda
171647,5337,1872,2025-05-20,2,411.96,0.0,823.92,web
171648,1565,1838,2025-08-15,2,12.23,0.1,22.01,tienda
171649,6120,151,2025-09-14,1,27.34,0.2,21.87,app
171650,6511,484,2023-12-16,1,1424.79,0.0,1424.79,app
171651,1055,1795,2024-05-17,1,426.32,0.0,426.32,web
171652,5728,1284,2024-10-24,2,1029.84,0.1,1853.71,app
171653,2384,82,2025-12-22,4,23.0,0.0,92.0,web
171654,2412,1122,2024-05-04,2,81.3,0.2,130.08,web
171655,8657,595,2025-03-22,1,843.06,0.0,843.06,telefono
171656,9254,1331,2025-07-20,1,368.48,0.0,368.48,web
171657,5564,1899,2025-08-30,1,613.6,0.0,613.6,app
171658,9083,1635,2024-11-14,1,108.48,0.0,108.48,app
171659,885,1257,2025-10-05,1,69.72,0.0,69.72,app
171660,4859,130,2024-07-02,3,33.83,0.05,96.42,web
171661,3154,452,2023-10-10,1,7.24,0.0,7.24,web
171662,5988,1439,2024-10-23,2,528.28,0.1,950.9,web
171663,3675,549,2025-04-29,4,90.4,0.0,361.6,web
171664,3983,397,2025-12-02,1,34.9,0.2,27.92,app
171665,603,694,2023-06-28,2,82.31,0.05,156.39,app
171666,1036,1991,2025-06-22,1,394.29,0.05,374.58,app
171667,5025,750,2025-07-19,3,342.41,0.0,1027.23,app
171668,7713,911,2024-09-25,3,25.18,0.1,67.99,tienda
171669,7354,1530,2025-06-08,1,27.41,0.0,27.41,web
171670,2715,886,2024-06-30,3,1444.23,0.05,4116.06,web
171671,8628,1464,2023-06-17,1,526.26,0.05,499.95,tienda
171672,5090,133,2025-11-22,10,92.02,0.1,828.18,app
171673,8838,1716,2023-04-16,2,33.52,0.0,67.04,web
171674,1180,671,2025-02-09,1,361.3,0.0,361.3,app
171675,2250,851,2025-05-09,1,59.71,0.3,41.8,web
171676,5149,807,2025-07-17,3,48.92,0.0,146.76,app
171677,1295,1696,2025-07-30,3,237.99,0.05,678.27,web
171678,5807,893,2023-04-14,3,304.36,0.0,913.08,tienda
171679,9924,346,2023-08-16,3,18.68,0.05,53.24,web
171680,4231,718,2023-12-12,1,358.77,0.0,358.77,app
171681,4954,619,2025-11-24,1,881.47,0.0,881.47,web
171682,4697,445,2025-03-22,1,318.6,0.0,318.6,web
171683,8771,1348,2025-04-08,1,1191.43,0.0,1191.43,web
171684,1572,669,2025-09-18,1,279.36,0.0,279.36,telefono
171685,4423,340,2025-05-24,3,58.72,0.0,176.16,tienda
171686,8928,505,2022-09-10,2,310.9,0.0,621.8,web
171687,5389,21,2025-08-18,2,35.35,0.05,67.17,app
171688,8219,1409,2022-11-27,4,515.33,0.0,2061.32,web
171689,6708,1993,2025-11-23,2,101.64,0.05,193.12,web
171690,7957,1088,2023-05-06,1,547.41,0.0,547.41,app
171691,3510,1259,2022-06-06,2,126.87,0.0,253.74,web
171692,7786,204,2024-09-22,1,92.16,0.0,92.16,app
171693,7404,1514,2025-09-01,1,1423.12,0.05,1351.96,web
171694,609,702,2023-08-13,5,396.73,0.0,1983.65,web
171695,1910,1766,2024-10-21,1,980.59,0.0,980.59,app
171696,7285,1430,2025-01-31,2,350.47,0.0,700.94,tienda
171697,7835,1799,2025-08-19,4,28.99,0.2,92.77,app
171698,4907,384,2025-06-16,1,224.75,0.0,224.75,tienda
171699,3421,94,2024-01-15,1,1332.69,0.05,1266.06,app
171700,6579,1971,2024-02-14,2,38.72,0.0,77.44,web
171701,6028,191,2025-10-03,3,23.4,0.0,70.2,web
171702,7807,1692,2025-11-08,1,1316.26,0.0,1316.26,web
171703,8648,256,2025-03-24,1,37.55,0.05,35.67,web
171704,6368,1209,2025-09-20,3,66.28,0.0,198.84,web
171705,6983,955,2024-05-13,3,11.36,0.3,23.86,web
171706,9274,1859,2024-10-25,1,60.45,0.0,60.45,app
171707,911,1658,2024-09-04,4,1363.49,0.3,3817.77,app
171708,837,1128,2025-05-14,2,336.93,0.0,673.86,web
171709,8117,358,2025-07-20,1,1420.31,0.0,1420.31,web
171710,4327,1086,2025-02-06,2,50.09,0.0,100.18,app
171711,4763,185,2023-11-26,1,168.56,0.0,168.56,web
171712,773,391,2024-06-29,1,40.97,0.0,40.97,telefono
171713,2934,834,2025-04-19,4,138.46,0.0,553.84,tienda
171714,2546,1011,2025-10-31,3,24.26,0.0,72.78,app
171715,7331,752,2025-11-30,2,23.94,0.0,47.88,app
171716,4627,1856,2023-07-16,1,585.99,0.2,468.79,app
171717,7392,407,2025-01-08,4,107.16,0.1,385.78,web
171718,9586,948,2025-04-08,3,68.78,0.0,206.34,web
171719,1524,1899,2025-05-23,2,613.6,0.1,1104.48,telefono
171720,9600,228,2025-08-06,2,52.31,0.0,104.62,tienda
171721,2402,76,2025-09-20,1,451.23,0.0,451.23,web
171722,9097,1777,2024-02-10,2,918.3,0.2,1469.28,web
171723,2546,1853,2025-06-06,3,38.57,0.0,115.71,app
171724,8469,1897,2024-06-07,2,23.1,0.0,46.2,web
171725,9013,601,2024-06-06,1,93.73,0.0,93.73,web
171726,4104,1411,2024-07-21,2,413.23,0.1,743.81,tienda
171727,42,1190,2025-03-21,2,41.8,0.1,75.24,web
171728,3409,1840,2025-01-29,2,38.76,0.0,77.52,app
171729,5751,1000,2022-08-17,2,26.41,0.0,52.82,tienda
171730,1796,1104,2025-01-14,3,88.65,0.3,186.17,app
171731,1970,1419,2023-07-18,2,29.51,0.0,59.02,web
171732,4162,1321,2025-04-01,5,41.31,0.0,206.55,web
171733,1811,1598,2023-09-20,3,12.22,0.2,29.33,app
171734,6097,927,2025-05-12,3,77.04,0.2,184.9,web
171735,8535,317,2025-04-27,1,391.76,0.0,391.76,app
171736,6132,187,2025-09-28,3,169.32,0.1,457.16,web
171737,3272,1819,2024-07-09,3,10.45,0.05,29.78,web
171738,5432,1895,2025-05-09,2,13.22,0.0,26.44,web
171739,5619,1353,2025-09-19,2,29.73,0.05,56.49,web
171740,9937,813,2025-02-19,2,391.54,0.1,704.77,web
171741,8039,1529,2024-12-30,4,52.68,0.1,189.65,tienda
171742,3862,1356,2025-06-05,2,13.72,0.05,26.07,tienda
171743,8462,725,2024-03-07,1,22.62,0.0,22.62,tienda
171744,3081,34,2025-07-24,3,331.03,0.0,993.09,tienda
171745,4977,853,2025-09-03,3,67.64,0.0,202.92,web
171746,6511,751,2024-07-01,2,24.98,0.2,39.97,app
171747,1220,104,2024-11-17,1,39.38,0.2,31.5,web
171748,4592,858,2024-11-16,5,44.11,0.0,220.55,app
171749,4540,1115,2025-06-17,1,1377.5,0.0,1377.5,app
171750,1653,1517,2024-12-08,1,116.08,0.0,116.08,web
171751,6297,1672,2025-01-30,2,48.09,0.0,96.18,web
171752,2210,1998,2023-08-23,4,30.19,0.1,108.68,web
171753,7137,1712,2024-07-18,1,113.93,0.2,91.14,web
171754,9529,1458,2025-09-19,3,22.82,0.2,54.77,web
